Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Shay Whitcomb","HOU",8.765,28.178,25.9312,5.38652,3.45813,1.05039,0.0169098,0.861091,2.95525,2.93495,1.78938,0.0808342,8.51056,0.268561,0.156562,0.032299,0.387468,0.566166,0.168171,0.207723,0.0635027,0.302029,0.210254,0.264497,0.349154,0.26806,0.613652,0.141431,4.35919,0.270722,,0.00848253,2.30005,-1.02939,69.7756,0.00848253,-0.06,-0.9953024890273809,0.07526234164834023,0.00509525,999,,,,,,,22.2,2.466666666,22.2,2.466666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Nick Morabito","NYM",4.314,11.362,10.4603,2.56141,1.96237,0.40617,0.0514549,0.141418,1.29599,0.894957,0.706287,0.0185432,2.75653,0.117264,0.0569673,0.0211827,0.221533,0.499292,0.077422,0.24487,0.0621622,0.24261,0.256223,0.298476,0.334096,0.27998,0.632571,0.0892262,6.2637,0.317612,,0.0498834,1.0374,-0.305111,80.6817,0.0498834,0,-0.21026356518268585,-0.12524251639842987,0.00434935,999,,,,,,,9.8,2.45,9.8,2.45,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"Braden Montgomery","CHW",32.182,127.332,115.841,25.9863,17.1337,5.31412,0.384816,3.15368,13.0447,12.3553,9.13499,0.460937,36.8248,1.35427,0.708477,0.292891,2.2284,1.62814,0.370525,0.224326,0.0717415,0.289203,0.248066,0.287121,0.358517,0.282694,0.645637,0.13419,4.29401,0.298187,,-0.0054235,11.9065,-3.13876,79.024,-0.0054235,0,-3.1534061022102833,-1.1919258832931519,0.00380895,999,,,,,,,106.1,3.315625,106.1,3.315625,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Billy Cook","PIT",5.747,17.505,16.0515,3.43961,2.25501,0.744691,0.0547828,0.385127,1.77964,1.64384,1.08713,0.0503593,5.06753,0.195954,0.112057,0.0583531,0.194498,0.406886,0.110888,0.214286,0.0621039,0.28949,0.214528,0.270693,0.339485,0.267415,0.610179,0.125199,5.05905,0.285175,,0.0129419,1.4197,-0.648652,66.8897,0.0129419,0.04,-0.6739995423704386,0.1286882683634758,0.00379419,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Drew Waters","KCR",9.737,34.407,31.4929,6.92994,4.63859,1.50931,0.219108,0.562932,3.68755,3.03583,2.35059,0.0161376,10.3325,0.30641,0.194268,0.0628053,0.511427,0.879511,0.255753,0.220048,0.0683172,0.300302,0.227495,0.279143,0.335512,0.271274,0.614655,0.115465,5.97604,0.306227,,0.0231104,2.89828,-1.16717,68.3974,0.0231104,-0.04,-1.2584579139947891,0.11026234179735184,0.00368709,999,,,,,,,31.3,3.13,31.3,3.13,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Ryan Fitzgerald","LAD",5.205,11.37,10.3183,2.14826,1.34949,0.480361,0.0530148,0.265393,1.2391,1.14198,0.80581,0.0223132,2.9432,0.128063,0.080403,0.0374276,0.171182,0.134862,0.0409249,0.208199,0.0708716,0.258856,0.273787,0.271971,0.342191,0.269769,0.614162,0.133992,4.76619,0.261869,,-0.00471379,0.943864,-0.39959,70.8947,-0.00471379,0,-0.3969304715283215,0.04177689552307129,0.0023664,999,,,,,,,4.2,0.84,4.2,0.84,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Will Banfield","CIN",8.405,21.776,20.3508,4.05416,2.69489,0.858905,0.0286829,0.47168,1.72907,2.11344,1.02769,0.00220656,6.18941,0.172693,0.176305,0.0485029,0.343167,0.0415255,0.00775434,0.199214,0.0471938,0.284231,0.16604,0.241838,0.31377,0.243659,0.555608,0.114556,2.21977,0.258364,,-0.0205712,1.34607,-1.22693,47.6191,-0.0205712,0.02,-1.3724729921668768,0.6685339398682117,0.0021029,999,,,,,,,8.3,1.0375,8.3,1.0375,,,,,,,,,,,,,,,,,,,"Will Banfield","23790",677943
"Steward Berroa","MIL",5.661,15.773,14.0876,2.81489,1.93635,0.581126,0.0780737,0.21934,1.67604,1.04006,1.32443,0.0201659,4.72853,0.0932528,0.085123,0.182556,0.187434,0.848529,0.188089,0.199813,0.0839679,0.299787,0.280092,0.271485,0.298856,0.255358,0.570341,0.0990437,6.76006,0.281364,,0.070671,1.12482,-0.738879,61.2682,0.070671,0.06,-0.6533918380737305,0.14736110344529152,0.00191742,999,,,,,,,10.6,1.766666666,10.6,1.766666666,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Ji Hwan Bae","NYM",9.634,25.172,22.7238,5.28572,3.89274,1.01522,0.0778345,0.299924,2.88315,1.82536,2.00181,0.0664996,6.35344,0.179711,0.133589,0.133136,0.428193,1.23226,0.26598,0.232608,0.0795253,0.252401,0.315075,0.298226,0.323731,0.276641,0.621957,0.0911232,6.02568,0.30769,,0.0978668,2.23007,-0.744196,78.3945,0.0978668,0,-0.5467129498720169,-0.2774691581726074,0.0013604,999,,,,,,,15.8,1.58,15.8,1.58,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Vimael Machín","COL",4.91,16.187,14.7696,3.623,2.56158,0.728221,0.0268409,0.30636,1.61886,1.72452,1.17302,0.0747985,3.00492,0.0856054,0.11393,0.0448912,0.345565,0.139678,0.058882,0.245302,0.0724668,0.185638,0.390367,0.302416,0.36047,0.290028,0.662886,0.115168,3.37291,0.286604,,-0.0209036,1.60999,-0.30263,70.6107,-0.0209036,-0.02,-0.5847355723381042,0.0557716004550457,0.000980305,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Vidal Bruján","NYM",11.057,35.131,32.0126,6.86212,4.89648,1.46867,0.0758931,0.421072,3.60333,2.67757,2.43368,0.111667,7.55027,0.319466,0.21,0.155291,0.609247,1.19851,0.420653,0.214357,0.0692744,0.214917,0.32233,0.274913,0.304437,0.257396,0.579349,0.0900794,5.18089,0.265597,,0.0176735,2.56344,-1.58756,65.2109,0.0176735,-0.07,-1.4308568146079779,0.2712654396891594,0.000943885,999,,,,,,,18,1.636363636,18,1.636363636,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Kyle McCann","COL",9.938,33.474,30.212,6.14525,3.98091,1.19885,0.0299083,0.935574,3.20066,3.69577,2.72217,0.0537833,11.7026,0.333206,0.158734,0.0479019,0.59953,0.043118,0.0164802,0.203404,0.081322,0.349603,0.232612,0.275253,0.337967,0.271273,0.61322,0.134562,2.08465,0.293792,,-0.0442216,2.81967,-1.13554,57.763,-0.0442216,0,-1.7199143692851067,0.6149691343307495,0.000894502,999,,,,,,,24.9,2.49,24.9,2.49,,,,,,,,,,,,,,,,,,,"Kyle McCann","25575",668832
"Nick Sogard","BOS",24.197,89.841,80.6978,18.6733,13.4963,3.95635,0.213645,1.00695,8.92319,7.50373,7.56335,0.148709,19.6709,0.630488,0.626164,0.323181,1.50997,1.95401,0.536549,0.231397,0.084186,0.218953,0.384494,0.300131,0.323153,0.277891,0.623284,0.0917556,4.45985,0.291302,,0.0288661,8.05045,-2.56495,71.7764,0.0288661,0,-2.959676234051585,-0.12447017431259155,0.000822078,999,,,,,,,74.4,3.1,74.4,3.1,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Chas McCormick","CHC",24.972,84.312,75.177,16.2751,11.422,2.3811,0.241827,2.2302,9.43358,7.80386,6.60649,0.171394,23.3505,1.10858,0.621141,0.798739,1.19321,2.60551,0.824666,0.21649,0.0783577,0.276953,0.282928,0.287262,0.343595,0.278819,0.630857,0.127105,5.29197,0.279681,,0.0581817,7.6185,-2.34361,78.3771,0.0581817,0.02,-2.10253794118762,-0.6956878118216991,0.00070133,999,,,,,,,66.1,2.644,66.1,2.644,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Sam Huff","BAL",4.227,12.967,11.9368,2.29501,1.54608,0.434572,0.00454166,0.309809,1.11707,1.25187,0.868948,0.0169773,4.74311,0.0890504,0.0574321,0.0147736,0.21382,0.00023225,0.000121869,0.192263,0.0670123,0.365783,0.183202,0.251154,0.307293,0.247399,0.558447,0.115029,1.33151,0.285998,,-0.0164225,0.840929,-0.691222,56.4123,-0.0164225,0,-0.682578569278121,0.2382238358259201,0.000199336,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Sebastián Rivero","LAA",7.642,22.442,20.9002,4.18744,2.86292,0.892741,0.0137484,0.418031,1.71504,1.95042,0.966666,0.00740923,5.47326,0.226529,0.159095,0.189465,0.352256,0.111392,0.0447373,0.200353,0.043074,0.243885,0.176616,0.241799,0.304387,0.240246,0.546186,0.104034,2.4827,0.248509,,-0.0227705,1.32506,-1.32664,48.8621,-0.0227705,0.01,-1.3753935173153877,0.599660525098443,-0.000339255,999,,,,,,,7.3,0.9125,7.3,0.9125,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"Spencer Jones","NYY",9.503,36.032,32.8988,6.86519,4.1473,1.33782,0.127855,1.25221,4.21032,3.76063,2.67001,0.0745441,13.9332,0.262022,0.163053,0.0381359,0.427286,1.02894,0.160302,0.208676,0.074101,0.38669,0.191629,0.272191,0.371301,0.280414,0.643493,0.162625,5.85459,0.313988,,0.093898,3.30255,-0.954908,78.8386,0.093898,0,-0.8047834411263466,-0.4399537146091461,-0.000467998,999,,,,,,,29.4,2.94,29.4,2.94,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Garrett Hampson","CIN",18.195,55.55,49.9212,10.7738,7.74869,1.95178,0.326973,0.746366,5.73702,3.80722,4.2283,0.0413036,15.2458,0.385646,0.334206,0.680697,0.809038,1.75599,0.355063,0.215816,0.0761171,0.274453,0.277341,0.280444,0.312866,0.264345,0.59331,0.0970495,5.99787,0.29266,,0.124452,4.36676,-2.1969,61.7897,0.124452,0.06,-2.3912462294101715,0.5279783867299557,-0.00154551,999,,,,,,,42.6,2.366666666,42.6,2.366666666,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Justin Dean","CHC",15.185,25.086,22.7886,4.63838,3.49405,0.764619,0.0768507,0.302863,2.61803,1.72627,1.79979,0.00107243,7.79642,0.281091,0.134471,0.0820462,0.410313,1.1857,0.167092,0.203539,0.071745,0.310788,0.230849,0.268728,0.283707,0.249014,0.552435,0.0801677,6.27292,0.29247,,0.131917,1.65974,-1.30436,57.9597,0.131917,0.03,-1.1180290579795837,0.2643364202231169,-0.00195164,999,,,,,,,15.8,1.053333333,15.8,1.053333333,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Jared Young","NYM",11.936,36.944,33.2374,7.2706,4.66513,1.52684,0.0579979,1.02063,3.92128,3.77343,2.84889,0.0607666,9.48424,0.492984,0.216456,0.148317,0.60213,0.502084,0.138883,0.218748,0.0771137,0.256719,0.300382,0.288416,0.360297,0.285379,0.648714,0.14155,4.11398,0.272342,,-0.0089166,3.53508,-0.830138,84.3801,-0.0089166,-0.01,-0.6928517064079642,-0.5625925753265619,-0.00269168,999,,,,,,,32.3,2.691666666,32.3,2.691666666,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Christian Franklin","WSN",5.368,21.038,18.6663,4.20732,3.02583,0.781279,0.0622397,0.337973,2.11493,1.79158,1.92959,0.0156784,5.21363,0.251988,0.109057,0.0810203,0.438337,0.466575,0.103122,0.225396,0.0917191,0.24782,0.370104,0.304858,0.328238,0.283687,0.633096,0.102842,4.75828,0.292605,,0.0168107,1.98417,-0.501635,79.9398,0.0168107,0,-0.4833773896098137,-0.24851851165294647,-0.00326955,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Akil Baddoo","MIL",8.511,31.313,27.984,5.89219,3.71013,1.15637,0.178429,0.847261,3.45225,3.19262,2.91156,0.10086,8.9458,0.151234,0.165163,0.101035,0.37545,0.99383,0.250894,0.210556,0.0929823,0.28569,0.325466,0.286909,0.35546,0.282319,0.642369,0.144905,5.79228,0.274836,,0.0519739,2.91846,-0.781416,79.7372,0.0519739,0.02,-0.7000284604728222,-0.3740277700126171,-0.00330113,999,,,,,,,28.8,3.2,28.8,3.2,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Sergio Alcántara","WSN",3.712,11.358,10.2267,2.0913,1.53283,0.407084,0.036422,0.114968,0.904507,0.877657,0.952396,0.00873476,2.92799,0.052875,0.0729436,0.0530935,0.21023,0.0705134,0.0243649,0.204494,0.0838524,0.257791,0.325273,0.273914,0.285149,0.251845,0.559063,0.0806549,3.30697,0.272347,,-0.0125732,0.777577,-0.564458,58.127,-0.0125732,-0.01,-0.576249991543591,0.16185184381902218,-0.00373591,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Petey Halpin","CLE",17.292,41.817,38.4046,8.2061,5.43614,1.74669,0.186986,0.836289,4.02689,3.82751,2.80558,0.0298828,12.1262,0.238368,0.276161,0.092244,0.548492,0.680471,0.143359,0.213675,0.0670918,0.289982,0.231366,0.269625,0.334221,0.265626,0.603846,0.120546,4.85477,0.286559,,0.0216008,3.33072,-1.61028,68.7083,0.0216008,0.23,-1.5206492226570845,0.03939153254032135,-0.00429554,999,,,,,,,32.9,1.935294117,32.9,1.935294117,,,,,,,,,,,,,,,,,,,"Petey Halpin","27931",690984
"Cristian Pache","NYM",2.67,8.432,7.68935,1.54757,1.04942,0.291355,0.0476142,0.159176,0.850917,0.677084,0.606342,0.00100071,2.6641,0.0579932,0.041439,0.0368779,0.138753,0.130934,0.042128,0.201261,0.0719096,0.315952,0.227597,0.263475,0.313639,0.25625,0.577113,0.112378,5.13552,0.282912,,-0.00237239,0.607417,-0.388888,64.4255,-0.00237239,-0.01,-0.3578918892890215,0.031203703954815865,-0.00472208,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Jason Delay","BOS",4.259,12.68,11.7029,2.52797,1.86954,0.48234,0.0234981,0.152593,1.05642,1.08825,0.675213,0.00279771,2.808,0.122939,0.0843699,0.0946132,0.243907,0.0630039,0.0245168,0.216013,0.0532503,0.221451,0.240461,0.264284,0.300361,0.250777,0.564645,0.0843482,3.07334,0.269114,,-0.015032,0.857094,-0.641145,53.0989,-0.015032,0,-0.7159620281308889,0.23295120894908905,-0.00476631,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Ronny Simon","PIT",3.743,11.503,10.4603,2.48287,1.76541,0.503638,0.0520036,0.161814,1.26679,0.963784,0.81519,0.0224508,2.26038,0.0679201,0.0838391,0.075745,0.203531,0.379088,0.0960366,0.237361,0.0708676,0.196504,0.360642,0.294557,0.341859,0.280375,0.636416,0.104499,5.69215,0.285775,,0.0191526,1.05396,-0.305207,75.7678,0.0191526,0,-0.31121527776122093,-0.12679673731327057,-0.00565833,999,,,,,,,7.1,1.775,7.1,1.775,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Kameron Misner","KCR",13.636,50.483,45.0676,9.2174,5.7792,1.93094,0.346611,1.16066,5.67143,4.65595,4.59007,0.0598754,16.1588,0.369271,0.323319,0.132694,0.597844,1.42315,0.331552,0.204524,0.0909231,0.320085,0.28406,0.281562,0.340012,0.275007,0.621574,0.135488,6.14803,0.287008,,0.0783566,4.40544,-1.55951,70.9688,0.0783566,0.15,-1.64900391548872,-0.14460492134094238,-0.00573625,999,,,,,,,37.5,2.678571428,37.5,2.678571428,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Patrick Wisdom","SEA",1.991,6.897,6.16577,1.13274,0.559989,0.217121,0.018388,0.337238,0.779643,0.944602,0.603597,0.00384515,2.68712,0.075421,0.0361182,0.0160908,0.0617919,0.0728662,0.0225194,0.183713,0.0875158,0.389607,0.224626,0.263301,0.388977,0.283751,0.652279,0.205264,4.42619,0.25035,,-0.00280295,0.650841,-0.164093,86.5409,-0.00280295,-0.03,-0.11221063183620572,-0.1836265455931425,-0.00598054,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Patrick Wisdom","13602",621550
"Vinny Capra","BOS",3.82,10.169,9.29003,2.08983,1.51766,0.417701,0.027356,0.127114,0.946291,0.877833,0.657908,0.0149767,2.29599,0.09643,0.0692573,0.0553711,0.18648,0.136071,0.0387977,0.224954,0.0646975,0.225783,0.286547,0.281222,0.316855,0.265251,0.598076,0.0919001,4.2754,0.282968,,-0.00357426,0.806864,-0.394682,63.0693,-0.00357426,0,-0.44620186858810484,0.03736405074596405,-0.0060198,999,,,,,,,5.2,1.3,5.2,1.3,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Leandro Cedeño","SDP",1.448,6.411,5.9406,1.42011,0.958994,0.290252,0.01185,0.159018,0.635563,0.765573,0.351632,0.0298285,1.73616,0.0653454,0.0452589,0.00816429,0.117613,0.0192566,0.00472204,0.239052,0.0548482,0.270809,0.202535,0.286918,0.372205,0.285905,0.659124,0.133153,2.80232,0.308285,,-0.00696924,0.616189,-0.14132,80.4549,-0.00696924,0,-0.15547975758090615,-0.11777997761964798,-0.00613509,999,,,,,,,-0.4,-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,"Leandro Cedeno","sa873307",660681
"Dustin Harris","CHW",10.871,28.067,25.4775,5.74331,3.90583,1.12686,0.136031,0.574586,3.08006,2.42788,2.01828,0.106421,6.56621,0.266103,0.22968,0.0754865,0.323301,1.06781,0.23807,0.225427,0.0719093,0.233948,0.307374,0.28679,0.347994,0.278202,0.634784,0.122567,5.92905,0.278392,,0.0759058,2.52212,-0.794213,75.9298,0.0759058,0,-0.7203405648469925,-0.30938050150871277,-0.00651736,999,,,,,,,28.8,2.618181818,28.8,2.618181818,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Luke Williams","ATL",13.683,22.437,20.718,4.26216,2.87109,0.894597,0.10562,0.390852,2.42412,1.78548,1.35636,0.016399,6.65006,0.161428,0.141118,0.060101,0.259032,0.84548,0.235302,0.205722,0.0604518,0.296388,0.203962,0.258299,0.315694,0.253137,0.573994,0.109972,6.17831,0.28016,,0.0438703,1.55959,-1.09152,58.5209,0.0438703,0,-1.0591611191630363,0.24732142686843872,-0.00668666,999,,,,,,,9.2,0.657142857,9.2,0.657142857,,,,,,,,,,,,,,,,,,,"Luke Williams","19931",663897
"Brett Wisely","ATL",14.552,48.434,43.9545,9.37732,6.49254,2.09213,0.0744681,0.718187,4.55525,4.09498,3.34955,0.158644,11.6906,0.353419,0.357771,0.418711,0.726216,0.862043,0.256292,0.213341,0.0691571,0.241371,0.286518,0.272419,0.313345,0.258923,0.585765,0.100004,4.35562,0.271416,,0.0011926,3.59419,-2.12866,62.4851,0.0011926,0.1,-2.152326551498845,0.47427982836961746,-0.00681769,999,,,,,,,32.5,2.166666666,32.5,2.166666666,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Chad Wallach","ATH",4.625,12.21,11.1926,2.14686,1.45701,0.390232,0.00859952,0.291019,1.06028,1.12625,0.758456,0.000526129,3.98941,0.122289,0.0701144,0.0610484,0.209735,0.0294529,0.0132573,0.191811,0.0621176,0.326733,0.190117,0.24932,0.306215,0.246496,0.555535,0.114405,2.40385,0.265793,,-0.0149682,0.782883,-0.659822,51.5264,-0.0149682,0,-0.7125478498637676,0.2243165820837021,-0.0069555,999,,,,,,,3.2,0.64,3.2,0.64,,,,,,,,,,,,,,,,,,,"Chad Wallach","17161",595453
"Marco Luciano","NYY",6.315,18.146,16.3292,3.02956,1.99346,0.608315,0.0233551,0.404434,1.68556,1.57965,1.59763,0.00901493,6.44539,0.0927322,0.106635,0.0198013,0.257306,0.197426,0.0639829,0.18553,0.088043,0.355196,0.247871,0.260392,0.299947,0.250982,0.560339,0.114416,3.78008,0.27385,,-0.0109767,1.22958,-0.914509,58.5643,-0.0109767,0,-0.8971696551889181,0.20002204179763794,-0.00742705,999,,,,,,,9.7,1.616666666,9.7,1.616666666,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Carlos Cortes","ATH",42.484,150.751,137.341,31.5711,19.4957,7.22462,0.400349,4.45038,15.959,16.7846,10.9683,0.225359,32.7217,0.929822,1.31484,0.197547,2.43148,0.571606,0.184868,0.229874,0.0727575,0.217058,0.335199,0.288729,0.38552,0.293022,0.674249,0.155646,3.2109,0.267243,,-0.167149,15.3605,-2.45192,83.5765,-0.167149,-0.21,-3.0852421522140503,-2.1768519431352615,-0.00751889,999,,,,,,,138,3.285714285,138,3.285714285,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Gabriel Rincones Jr.","PHI",12.345,47.451,42.3908,9.14025,5.85621,1.94683,0.111084,1.22613,5.24268,4.83801,4.21295,0.217332,12.7474,0.542168,0.242522,0.0625621,0.733562,1.25673,0.2145,0.215619,0.0887853,0.268643,0.330496,0.293223,0.353559,0.284782,0.646782,0.13794,5.24937,0.27614,,0.0948859,4.51746,-1.08924,79.0595,0.0948859,0,-1.082792490720749,-0.5715277791023254,-0.00773626,999,,,,,,,40.5,3.375,40.5,3.375,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Jack Winkler","HOU",3.588,6.328,5.8299,1.171,0.817037,0.243839,0.00584926,0.104271,0.617614,0.499448,0.381426,0.00484484,1.7432,0.0632188,0.0357369,0.0177197,0.0915152,0.194963,0.0278179,0.200861,0.0602759,0.275474,0.218808,0.256033,0.29835,0.246454,0.554383,0.0974891,5.20023,0.265476,,0.0193034,0.405522,-0.34218,54.892,0.0193034,0,-0.31712522357702255,0.02325102873146534,-0.0077834,999,,,,,,,-0.4,-0.1,-0.4,-0.1,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Kristian Robinson","ARI",4.041,13.523,12.1472,2.61294,1.74321,0.497282,0.0474028,0.325038,1.52705,1.31774,1.16696,0.0297196,4.62237,0.116295,0.0708809,0.0216866,0.212593,0.388715,0.0688036,0.215106,0.0862942,0.341815,0.252458,0.288578,0.344124,0.279737,0.632703,0.129018,5.67385,0.314676,,0.0297831,1.23204,-0.365811,76.2299,0.0297831,0,-0.3511939663439989,-0.18708333373069763,-0.00904072,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
"Tyler Fitzgerald","SFG",23.488,88.13,80.924,17.4477,11.7404,3.45115,0.519546,1.73666,9.3369,7.49483,5.06274,0.00879449,26.3858,1.12256,0.547949,0.472731,1.06425,2.30307,0.517786,0.215606,0.0574463,0.299396,0.191874,0.269607,0.335474,0.266375,0.605081,0.119868,5.93908,0.294493,,0.130289,7.0731,-3.34013,70.4537,0.130289,0.05,-2.9558882415294647,-0.0708230622112751,-0.00967927,999,,,,,,,66.4,2.886956521,66.4,2.886956521,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Tyler Callihan","PIT",18.835,56.406,51.1272,11.1904,7.53493,2.34901,0.181266,1.12519,5.9485,4.89668,3.94383,0.114374,15.7659,0.448731,0.320503,0.565697,0.794077,1.63602,0.256144,0.218873,0.0699186,0.279507,0.25015,0.279063,0.337931,0.271713,0.616994,0.119058,5.48743,0.291267,,0.144323,4.77147,-1.89333,69.8335,0.144323,-0.16,-1.87239108979702,-0.10186729207634926,-0.00998745,999,,,,,,,41.6,2.189473684,41.6,2.189473684,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Oliver Dunn","CHW",4.037,11.625,10.4543,2.04652,1.39466,0.409379,0.0541933,0.188293,1.15714,0.826782,0.93487,0.0138327,3.88874,0.122329,0.0599168,0.0536277,0.174827,0.293416,0.0671597,0.19576,0.0804189,0.334515,0.240404,0.268224,0.29932,0.254198,0.567544,0.10356,5.74036,0.288673,,0.0150852,0.818066,-0.555517,59.394,0.0150852,0,-0.5412743771448731,0.042713843286037445,-0.0100724,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Trey Mancini","LAA",2.941,9.51,8.59629,1.95902,1.32932,0.344666,0.00279725,0.282237,0.931309,1.02914,0.720647,0.0302454,2.40176,0.119674,0.0597565,0.0136344,0.192259,0.0309979,0.0128288,0.227891,0.0757778,0.252551,0.300049,0.29478,0.367134,0.290277,0.661914,0.139243,2.12676,0.280772,,-0.0131776,0.947807,-0.175873,83.3268,-0.0131776,0,-0.2000620011240244,-0.22692900896072388,-0.0101977,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Trey Mancini","15149",641820
"Eloy Jiménez","TOR",7.15,27.44,25.1406,6.1364,4.2163,1.00918,0,0.910918,3.0029,3.27427,1.87366,0.0442363,5.36261,0.189773,0.20284,0.0330971,0.710118,0.0602629,0.0235783,0.244083,0.0682822,0.19543,0.349394,0.299189,0.392923,0.30121,0.692112,0.14884,2.0798,0.274017,,-0.0387679,2.97835,-0.263901,92.6395,-0.0387679,0,-0.27681463584303856,-0.772376537322998,-0.0107173,999,,,,,,,26.9,3.842857142,26.9,3.842857142,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Junior Perez","ATH",12.093,47.707,43.0864,8.70788,5.17823,2.06257,0.119246,1.34783,5.46575,4.31912,3.84594,0.061179,16.9099,0.22711,0.255354,0.292189,0.514517,1.70307,0.229938,0.202103,0.0806158,0.354454,0.227437,0.269556,0.349355,0.271735,0.61891,0.147252,5.9741,0.293416,,0.185781,4.03648,-1.60047,68.9125,0.185781,0,-1.5622182935476303,-0.18662038445472717,-0.0109312,999,,,,,,,38.4,3.2,38.4,3.2,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Juan Yepez","TOR",8.845,26.241,23.9876,5.65522,3.8476,1.09001,0.0473542,0.67026,2.75096,2.81848,1.75359,0.0356064,4.48189,0.211554,0.236183,0.0521243,0.50233,0.130453,0.0471697,0.235757,0.0668263,0.170797,0.391261,0.290977,0.368971,0.288344,0.659949,0.133215,3.14521,0.261382,,-0.031365,2.5741,-0.526479,83.7767,-0.031365,0,-0.5331201441586018,-0.48208773136138916,-0.0114626,999,,,,,,,27.9,3.1,27.9,3.1,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Rhylan Thomas","SEA",5.7,18.386,16.9951,4.23126,3.28505,0.799273,0.0212411,0.125695,1.77848,1.4907,0.967723,0.0421256,1.77037,0.0932603,0.14063,0.189279,0.367949,0.57526,0.122443,0.248969,0.0526337,0.0962889,0.546623,0.290835,0.320686,0.269712,0.611521,0.0717171,4.76473,0.2694,,0.0364963,1.52544,-0.647007,76.87,0.0364963,-0.02,-0.4647322967648506,-0.28388886526227,-0.0118483,999,,,,,,,13.2,2.2,13.2,2.2,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
