All Starting Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,HD,K,BB,H,ERA,WHIP,Rank,
W ,Bryce Elder P | ATL ,150,26,26,14,0,9,9,0,0,0,131,51,150,4.50,1.34,650
W ,Logan Henderson P | MIL ,66,25,15,5,0,6,3,0,0,1,64,20,54,3.14,1.12,657
W ,Alek Manoah P | LAA ,138,26,26,11,0,6,9,0,0,0,135,52,128,4.24,1.30,658
W ,Max Meyer P | MIA ,144,26,26,11,0,8,9,0,0,0,135,47,153,4.25,1.39,662
W ,Adrian Houser P | SF,156,26,26,13,0,9,7,0,0,0,117,53,160,4.27,1.37,677
W ,German Marquez P | SD ,130,26,26,7,0,7,9,0,0,0,93,43,125,3.88,1.29,683
W ,Chris Paddack P | MIA ,143,26,26,6,0,7,8,0,0,0,107,39,144,4.34,1.28,699
W ,Randy Vasquez P | SD,133,26,26,10,0,6,7,0,0,0,86,44,124,3.79,1.26,701
W ,Cade Cavalli P | WAS ,140,27,27,8,0,6,7,0,0,0,122,40,153,4.05,1.38,719
W ,Miles Mikolas P | WAS ,141,26,26,10,0,7,9,0,0,0,99,37,146,4.40,1.30,745
W ,Taijuan Walker P | PHI,133,26,26,5,0,6,8,0,0,0,97,41,135,4.06,1.32,751
W ,Kutter Crawford P | BOS ,48,25,12,5,0,6,4,0,0,1,43,12,38,4.12,1.04,755
W ,Landen Roupp P | SF ,126,26,26,10,0,9,8,0,0,0,120,49,138,4.71,1.48,758
W ,Kyle Freeland P | COL ,153,27,27,14,0,5,13,0,0,0,113,39,161,4.24,1.31,760
W ,Mike Soroka P | ARI ,60,25,13,3,0,6,5,0,0,0,63,23,50,4.50,1.22,772
W ,Eric Lauer P | TOR ,53,25,12,3,0,4,4,0,0,0,51,15,45,3.23,1.13,773
W ,Sean Burke P | CHW ,130,26,26,7,0,6,9,0,0,0,127,55,134,4.36,1.45,786
W ,Clay Holmes P | NYM ,48,25,12,3,0,6,4,0,0,1,38,18,42,3.38,1.25,789
W ,Cody Bradford P | TEX ,41,20,10,5,0,4,4,0,0,1,34,8,32,3.29,0.98,804
W ,Josiah Gray P | WAS ,142,27,27,9,0,6,10,0,0,0,136,48,155,4.69,1.43,806
W ,JP Sears P | SD,50,25,13,4,0,6,4,0,0,1,38,12,46,4.32,1.16,811
W ,Justin Steele P | CHC ,36,18,9,4,0,4,2,0,0,1,31,8,27,3.25,0.97,815
W ,Gavin Stone P | LAD ,40,19,10,4,0,4,3,0,0,1,30,10,34,2.92,1.10,822
W ,Max Scherzer P | TOR ,57,25,14,4,0,5,4,0,0,1,52,15,54,4.42,1.21,823
W ,Dean Kremer P | BAL ,50,25,12,4,0,5,4,0,0,1,42,15,45,4.14,1.20,829
W ,Will Warren P | NYY ,65,25,15,3,0,4,4,0,0,1,66,23,60,4.29,1.28,841
W ,Spencer Schwellenbach P | ATL ,31,16,8,5,0,3,3,0,0,0,28,5,23,2.90,0.90,847
W ,Carson Whisenhunt P | SF ,47,24,12,3,0,5,4,0,0,1,39,17,41,4.02,1.23,849
W ,Stephen Kolek P | KC ,42,23,10,5,1,4,3,0,0,0,27,10,35,3.43,1.07,853
W ,Tyler Wells P | BAL,48,25,12,5,0,4,5,0,0,1,43,13,44,3.94,1.19,858
W ,Zack Littell P | WAS ,51,25,13,6,0,4,5,0,0,1,40,9,51,3.88,1.18,860
W ,Javier Assad P | CHC,48,25,12,3,0,4,3,0,0,1,34,17,41,3.38,1.21,861
W ,Brandon Williamson P | CIN ,49,25,12,4,0,4,4,0,0,1,45,17,43,4.04,1.22,871
W ,Jose Berrios P | TOR ,46,23,11,6,0,4,4,0,0,1,37,14,42,3.91,1.22,883
W ,Bailey Falter P | KC ,48,25,12,3,0,4,4,0,0,1,28,15,39,3.94,1.12,890
